age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
59,admin.,married,primary,no,6030,yes,no,unknown,9,jun,-814,1,-1,0,unknown,no
34,technician,single,tertiary,no,-5270,yes,no,unknown,6,may,-342,2,-1,0,unknown,yes
27,management,married,primary,yes,2766,yes,no,unknown,1,jun,-65,1,-1,0,unknown,no
65,retired,single,tertiary,no,2766,yes,yes,unknown,23,may,333,1,0,0,unknown,no
29,blue-collar,divorced,unknown,no,6030,yes,no,unknown,11,may,333,0,0,0,unknown,no
27,self-employed,married,secondary,no,-2985,yes,yes,unknown,11,jun,-67,0,0,0,unknown,no
55,services,divorced,unknown,no,9423,yes,no,unknown,17,jun,2276,0,0,0,unknown,no
40,entrepreneur,married,secondary,no,22224,no,no,unknown,23,jun,1630,1,0,0,unknown,no
59,technician,single,secondary,no,-3236,yes,no,unknown,6,may,205,12,0,0,unknown,no
65,retired,single,secondary,no,6054,yes,yes,unknown,1,may,205,1,-1,0,unknown,no
27,blue-collar,divorced,primary,no,2766,yes,no,unknown,25,jun,-40,3,-1,0,unknown,no
15,management,divorced,secondary,no,-2985,yes,no,unknown,23,may,46,1,0,0,unknown,no
25,management,married,secondary,no,-1820,yes,no,unknown,16,may,-27,1,0,0,unknown,no
43,admin.,married,secondary,no,-586,yes,no,unknown,16,may,333,2,-1,0,unknown,no
40,technician,married,primary,no,16582,yes,yes,unknown,30,jun,-246,1,0,0,unknown,no
51,retired,married,primary,no,2766,yes,no,unknown,9,may,-67,1,0,0,unknown,no
63,management,single,secondary,no,-3238,yes,no,unknown,9,may,37,13,0,0,unknown,no
43,unemployed,married,secondary,no,-467,yes,no,unknown,9,jun,653,1,-1,0,unknown,no
43,management,single,secondary,no,6054,no,no,unknown,16,jun,-343,13,0,0,unknown,no
27,management,married,secondary,no,-1820,yes,no,unknown,6,may,1630,0,-1,0,unknown,no
34,admin.,single,secondary,no,-2985,yes,no,unknown,11,jun,2283,0,0,0,unknown,no
43,blue-collar,married,secondary,no,9423,yes,no,unknown,18,jun,-36,0,-1,0,unknown,no
29,blue-collar,married,secondary,yes,9423,no,no,unknown,23,jun,2283,2,0,0,unknown,no
51,management,single,secondary,no,2766,no,no,unknown,16,may,-27,3,0,0,unknown,no
36,technician,divorced,secondary,yes,-1819,yes,no,unknown,9,may,-50,1,0,0,unknown,no
43,services,single,primary,no,7186,yes,no,unknown,5,jun,205,1,0,0,unknown,no
27,blue-collar,single,secondary,no,-1820,yes,no,unknown,6,may,848,4,-1,0,unknown,no
65,services,single,secondary,no,2766,yes,no,unknown,9,may,-35,1,-1,0,unknown,no
55,unknown,single,secondary,no,6030,yes,no,unknown,-1,may,-36,1,-1,0,unknown,no
15,technician,divorced,primary,no,6054,yes,no,unknown,16,may,333,2,-1,0,unknown,no
34,unknown,married,tertiary,yes,-2942,yes,no,unknown,30,may,333,3,-1,0,unknown,no
27,management,single,secondary,no,2766,yes,yes,unknown,0,may,-36,1,0,0,unknown,no
15,management,divorced,secondary,no,-1820,yes,yes,unknown,9,may,333,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,2766,yes,no,unknown,23,jun,-64,2,0,0,unknown,no
21,blue-collar,married,secondary,no,6030,yes,no,unknown,1,may,653,2,0,0,unknown,yes
21,admin.,married,secondary,no,2766,yes,yes,unknown,23,jun,-36,24,0,0,unknown,no
36,blue-collar,single,secondary,yes,852,no,no,unknown,9,may,848,1,-1,0,unknown,no
51,entrepreneur,married,primary,no,2766,yes,yes,unknown,1,may,-40,3,0,0,unknown,no
65,entrepreneur,married,secondary,no,-2942,yes,no,unknown,12,jun,-246,0,-1,0,unknown,no
51,unknown,married,primary,no,696,yes,no,unknown,18,may,440,0,0,0,unknown,no
66,unemployed,married,primary,no,2766,yes,no,unknown,16,may,-67,3,-1,0,unknown,no
51,housemaid,single,primary,no,6054,yes,yes,unknown,3,may,-246,1,0,0,unknown,no
47,admin.,single,tertiary,no,2766,yes,no,unknown,12,may,-67,2,-1,0,unknown,no
43,technician,married,secondary,no,6030,yes,no,unknown,9,may,-40,3,0,0,unknown,no
38,blue-collar,single,secondary,no,-612,yes,no,unknown,9,may,422,1,-1,0,unknown,no
21,entrepreneur,single,primary,no,-1820,yes,no,unknown,6,may,-52,2,-1,0,unknown,no
50,technician,single,primary,yes,-2942,yes,no,unknown,18,may,1244,6,0,0,unknown,no
21,admin.,married,secondary,yes,-1820,no,no,unknown,9,may,-40,0,0,0,unknown,no
27,blue-collar,single,secondary,no,2766,no,no,unknown,16,may,-246,0,-1,0,unknown,no
65,technician,married,tertiary,no,6030,yes,no,unknown,7,may,333,1,0,0,unknown,no
34,admin.,divorced,unknown,no,-2942,yes,no,unknown,1,jun,1630,0,0,0,unknown,no
43,blue-collar,single,primary,no,2766,yes,no,unknown,18,may,333,2,-1,0,unknown,no
27,housemaid,married,secondary,no,2766,yes,no,unknown,23,jun,-67,2,0,0,unknown,no
51,management,married,secondary,no,2766,yes,yes,unknown,9,may,3387,2,0,0,unknown,no
51,unknown,single,secondary,yes,6030,no,no,unknown,1,may,2283,1,-1,0,unknown,no
51,student,married,secondary,no,-2985,yes,yes,unknown,1,may,-67,1,0,0,unknown,no
65,entrepreneur,divorced,secondary,no,2766,yes,yes,unknown,11,jun,-27,1,-1,0,unknown,no
33,housemaid,married,secondary,no,-2942,yes,no,unknown,11,jun,193,47,-1,0,unknown,no
36,technician,single,primary,yes,852,yes,no,unknown,19,may,205,1,-1,0,unknown,no
31,management,married,secondary,no,-1820,no,no,unknown,-1,jun,-36,1,-1,0,unknown,no
34,technician,single,tertiary,no,-1820,yes,no,unknown,33,jun,-53,3,0,0,unknown,no
65,admin.,divorced,secondary,no,2766,yes,no,unknown,9,may,-27,3,-1,0,unknown,no
15,housemaid,single,secondary,no,6054,no,no,unknown,9,jun,-246,1,-1,0,unknown,no
36,technician,single,secondary,no,-1820,yes,yes,unknown,20,jun,-67,2,0,0,unknown,no
27,management,married,secondary,no,-13925,yes,no,unknown,30,may,333,0,0,0,unknown,no
47,blue-collar,married,tertiary,yes,6030,no,no,unknown,16,jun,848,1,0,0,unknown,no
65,services,divorced,unknown,no,6030,yes,yes,unknown,6,may,462,2,-1,0,unknown,no
21,technician,single,secondary,no,9423,yes,no,unknown,18,may,653,1,-1,0,unknown,no
21,retired,divorced,secondary,no,2766,yes,yes,unknown,18,jun,848,1,0,0,unknown,no
65,management,divorced,secondary,no,43221,no,no,unknown,16,may,525,1,-1,0,unknown,no
55,management,married,secondary,no,-1819,yes,no,unknown,25,may,462,1,-1,0,unknown,no
65,blue-collar,married,secondary,no,9423,yes,no,unknown,9,may,205,2,0,0,unknown,no
25,unknown,divorced,tertiary,no,-2985,yes,no,unknown,16,jun,-67,7,0,0,unknown,no
27,management,married,unknown,no,-2942,yes,no,unknown,16,jun,653,1,0,0,unknown,no
25,housemaid,divorced,secondary,no,-2985,yes,no,unknown,16,jun,-246,0,-1,0,unknown,no
59,admin.,divorced,tertiary,no,43546,yes,no,unknown,6,may,-291,1,-1,0,unknown,no
59,technician,divorced,secondary,no,43546,yes,no,unknown,23,jun,-343,2,0,0,unknown,no
43,blue-collar,married,primary,yes,10701,yes,no,unknown,11,jun,-90,1,-1,0,unknown,no
65,unemployed,single,primary,no,2766,yes,no,unknown,6,may,-67,0,0,0,unknown,no
21,services,married,secondary,no,851,yes,no,unknown,18,may,-27,0,-1,0,unknown,no
21,services,divorced,secondary,no,-3238,yes,no,unknown,6,may,653,2,-1,0,unknown,no
26,blue-collar,married,secondary,yes,-612,no,no,unknown,9,jun,653,2,0,0,unknown,no
21,management,married,secondary,no,5790,no,no,unknown,30,may,848,2,-1,0,unknown,no
65,management,divorced,secondary,no,-1820,yes,no,unknown,30,may,333,3,-1,0,unknown,no
65,management,married,tertiary,yes,-2942,yes,no,unknown,18,may,461,2,-1,0,unknown,no
27,admin.,divorced,secondary,no,2766,no,no,unknown,9,may,-40,1,0,0,unknown,no
27,retired,married,secondary,no,6030,yes,no,unknown,23,may,-455,3,-1,0,unknown,no
51,services,married,secondary,no,852,yes,yes,unknown,30,may,848,3,0,0,unknown,no
34,management,married,secondary,no,2766,yes,no,unknown,6,may,-343,24,-1,0,unknown,no
35,management,divorced,secondary,no,-1820,yes,yes,unknown,9,jun,-40,1,0,0,unknown,no
34,housemaid,single,secondary,yes,-2985,yes,no,unknown,-1,may,-92,2,-1,0,unknown,no
65,services,single,secondary,no,2766,yes,no,unknown,12,may,333,0,-1,0,unknown,no
51,management,single,secondary,no,2766,yes,yes,unknown,6,jun,-343,2,-1,0,unknown,no
47,services,single,secondary,no,5905,yes,yes,unknown,9,may,848,0,-1,0,unknown,no
65,housemaid,married,tertiary,no,-2942,yes,yes,unknown,23,jun,-67,0,0,0,unknown,no
38,management,married,secondary,yes,814,no,no,unknown,16,may,2977,1,-1,0,unknown,no
29,admin.,single,primary,yes,-612,yes,no,unknown,18,may,-36,0,0,0,unknown,no
34,unknown,married,primary,yes,9423,yes,no,unknown,6,may,1244,1,0,0,unknown,no
21,management,married,tertiary,yes,5302,yes,no,unknown,16,may,-225,1,0,0,unknown,yes
34,management,single,secondary,yes,-3238,yes,no,unknown,20,may,653,13,0,0,unknown,no
65,retired,divorced,secondary,yes,22224,yes,no,unknown,18,jun,-53,2,0,0,unknown,no
43,admin.,married,secondary,no,2766,yes,yes,unknown,33,may,3387,2,0,0,unknown,no
47,blue-collar,married,secondary,no,-3238,yes,no,unknown,10,may,848,3,0,0,unknown,no
21,admin.,married,secondary,no,912,yes,no,unknown,9,may,848,13,-1,0,unknown,no
29,admin.,divorced,secondary,no,852,no,no,unknown,18,may,-40,2,-1,0,unknown,no
39,technician,single,primary,no,-612,yes,no,unknown,30,jun,-27,1,0,0,unknown,no
40,admin.,married,secondary,no,16582,yes,no,unknown,6,may,848,1,0,0,unknown,no
14,blue-collar,single,primary,no,-2984,yes,no,unknown,9,may,848,1,0,0,unknown,no
40,blue-collar,married,tertiary,no,9423,no,no,unknown,16,jun,-36,2,-1,0,unknown,no
43,admin.,married,tertiary,no,2765,yes,no,unknown,6,may,2240,-1,-1,0,unknown,no
40,entrepreneur,divorced,secondary,no,-3238,yes,no,unknown,20,jun,-246,1,0,0,unknown,no
31,management,single,secondary,no,2766,yes,yes,unknown,23,may,-36,2,-1,0,unknown,no
27,technician,single,secondary,yes,2766,yes,no,unknown,23,jun,-36,0,0,0,unknown,no
21,services,single,primary,yes,6030,no,no,unknown,1,may,879,1,-1,0,unknown,no
43,management,divorced,secondary,no,9423,no,no,unknown,18,jun,-246,0,0,0,unknown,no
36,management,single,secondary,no,-1820,yes,no,unknown,20,may,848,1,0,0,unknown,no
27,services,married,secondary,no,-2942,yes,no,unknown,18,may,-8,3,-1,0,unknown,no
65,management,divorced,secondary,no,2766,yes,no,unknown,9,may,333,2,-1,0,unknown,no
21,management,married,unknown,no,-2985,yes,no,unknown,13,may,205,2,0,0,unknown,no
14,admin.,divorced,secondary,no,852,yes,no,unknown,9,jun,-814,1,0,0,unknown,no
48,management,married,secondary,no,852,yes,no,unknown,1,jun,-27,1,-1,0,unknown,no
31,management,married,secondary,no,89,yes,yes,unknown,7,may,848,1,0,0,unknown,no
47,management,married,secondary,no,-1820,yes,no,unknown,6,may,-343,13,-1,0,unknown,no
43,admin.,married,tertiary,no,2766,yes,no,unknown,11,may,-343,3,-1,0,unknown,no
40,technician,married,secondary,yes,9423,yes,no,unknown,9,may,462,1,-1,0,unknown,no
36,management,single,secondary,no,6054,no,no,unknown,22,may,1244,2,-1,0,unknown,no
29,blue-collar,divorced,secondary,yes,-8155,yes,no,unknown,11,may,-36,23,0,0,unknown,no
65,management,single,secondary,no,22224,no,yes,unknown,9,may,-92,1,-1,0,unknown,no
42,housemaid,divorced,secondary,no,6030,yes,no,unknown,9,may,-36,0,-1,0,unknown,no
15,retired,married,primary,yes,-3238,yes,no,unknown,9,jun,-67,24,0,0,unknown,yes
43,blue-collar,married,tertiary,no,2766,yes,no,unknown,16,jun,653,7,0,0,unknown,no
51,admin.,divorced,secondary,no,9309,no,no,unknown,6,may,-26,0,0,0,unknown,no
29,blue-collar,married,unknown,yes,-5270,yes,no,unknown,23,jun,526,1,0,0,unknown,yes
47,admin.,single,secondary,yes,-1723,yes,no,unknown,20,may,1630,1,0,0,unknown,no
21,management,married,unknown,yes,6030,yes,no,unknown,-1,may,846,2,-1,0,unknown,no
27,services,divorced,secondary,no,-2727,yes,yes,unknown,22,may,333,2,-1,0,unknown,no
33,management,single,secondary,no,-1820,no,no,unknown,9,may,-343,2,0,0,unknown,no
36,management,married,secondary,no,6030,yes,no,unknown,9,may,154,1,-1,0,unknown,no
27,unknown,single,secondary,no,9423,yes,no,unknown,23,may,204,1,0,0,unknown,no
47,blue-collar,married,primary,yes,852,no,no,unknown,16,may,-814,2,-1,0,unknown,no
59,admin.,single,unknown,yes,852,yes,no,unknown,9,jun,-814,0,-1,0,unknown,no
25,admin.,divorced,secondary,no,6054,yes,no,unknown,1,may,-246,0,0,0,unknown,no
15,services,divorced,secondary,no,9423,no,no,unknown,6,may,-67,24,0,0,unknown,no
47,unknown,divorced,primary,no,6030,yes,no,unknown,30,may,77,1,0,0,unknown,no
43,management,single,secondary,no,6024,yes,no,unknown,16,may,3387,2,0,0,unknown,no
51,management,married,secondary,no,2766,yes,yes,unknown,20,may,3387,1,-1,0,unknown,no
51,self-employed,divorced,secondary,no,2766,yes,no,unknown,9,jun,-53,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,-1820,yes,yes,unknown,23,jun,-343,0,-1,0,unknown,no
65,entrepreneur,single,tertiary,no,852,yes,no,unknown,23,may,333,3,0,0,unknown,no
43,blue-collar,single,secondary,no,9423,yes,no,unknown,9,may,-343,3,0,0,unknown,no
43,management,single,secondary,no,-5270,yes,no,unknown,23,jun,205,1,0,0,unknown,no
65,management,divorced,secondary,no,-1820,yes,no,unknown,9,may,311,23,-1,0,unknown,no
65,management,single,secondary,no,-1820,yes,yes,unknown,22,jun,-92,-1,0,0,unknown,no
27,blue-collar,single,secondary,yes,-789,no,no,unknown,20,may,-40,1,0,0,unknown,no
36,management,divorced,secondary,yes,-2942,yes,no,unknown,11,jun,653,4,0,0,unknown,no
27,management,single,secondary,no,852,no,no,unknown,11,may,462,0,-1,0,unknown,no
59,admin.,divorced,unknown,no,852,yes,no,unknown,9,may,333,0,0,0,unknown,no
21,admin.,married,secondary,no,-1820,yes,no,unknown,6,jun,653,1,-1,0,unknown,no
40,unknown,single,tertiary,no,2766,yes,no,unknown,11,may,-53,2,0,0,unknown,no
34,management,single,secondary,no,-3238,yes,no,unknown,12,may,653,13,0,0,unknown,no
31,housemaid,married,secondary,no,6030,yes,no,unknown,12,jun,-246,1,-1,0,unknown,no
47,blue-collar,divorced,primary,yes,16582,no,no,unknown,-1,may,848,2,-1,0,unknown,no
31,blue-collar,single,tertiary,no,-612,yes,no,unknown,16,may,462,7,-1,0,unknown,no
47,blue-collar,married,primary,no,-1820,yes,yes,unknown,6,jun,848,0,-1,0,unknown,no
15,services,divorced,tertiary,no,-2985,yes,no,unknown,1,may,-67,0,-1,0,unknown,no
21,services,single,primary,yes,2766,yes,no,unknown,23,may,97,0,-1,0,unknown,no
59,entrepreneur,divorced,secondary,no,-1820,yes,yes,unknown,9,may,848,1,0,0,unknown,no
29,management,single,secondary,no,-1820,yes,no,unknown,16,may,131,0,0,0,unknown,no
40,admin.,married,unknown,no,6030,yes,no,unknown,11,jun,-36,0,0,0,unknown,no
27,management,divorced,secondary,no,2214,yes,no,unknown,23,jun,333,0,-1,0,unknown,no
34,services,married,secondary,no,5665,no,no,unknown,23,may,-343,7,-1,0,unknown,no
66,housemaid,single,secondary,no,6054,yes,yes,unknown,9,may,-246,3,-1,0,unknown,no
29,management,single,secondary,no,43546,no,yes,unknown,20,may,-242,1,-1,0,unknown,no
40,management,married,secondary,yes,16582,no,no,unknown,-1,jun,333,2,-1,0,unknown,no
29,management,single,secondary,no,-1820,yes,no,unknown,18,may,457,1,-1,0,unknown,no
43,management,married,secondary,no,5621,yes,no,unknown,9,may,-40,0,-1,0,unknown,no
34,admin.,married,secondary,no,6054,yes,no,unknown,11,jun,653,1,-1,0,unknown,no
65,student,divorced,secondary,yes,2766,yes,yes,unknown,30,may,848,1,0,0,unknown,no
36,management,divorced,secondary,no,9422,no,no,unknown,16,may,-53,2,0,0,unknown,no
59,admin.,divorced,secondary,no,-2942,no,no,unknown,2,jun,848,2,-1,0,unknown,no
59,management,married,tertiary,yes,2766,no,no,unknown,9,jun,2769,1,0,0,unknown,no
43,services,married,secondary,no,9423,yes,no,unknown,9,jun,333,0,0,0,unknown,no
43,blue-collar,married,primary,no,1890,yes,no,unknown,22,jun,-40,2,0,0,unknown,no
25,student,single,tertiary,no,9423,no,no,unknown,9,may,-67,2,0,0,unknown,no
42,blue-collar,married,tertiary,no,-2942,yes,no,unknown,16,jun,333,1,0,0,unknown,no
21,services,married,secondary,no,-612,yes,no,unknown,9,jun,-67,1,0,0,unknown,no
36,retired,married,secondary,no,-1820,yes,no,unknown,16,may,312,2,-1,0,unknown,no
29,blue-collar,divorced,tertiary,yes,-2942,yes,no,unknown,25,jun,-64,3,0,0,unknown,no
59,services,divorced,secondary,no,-2942,yes,no,unknown,9,may,-246,1,-1,0,unknown,no
47,blue-collar,married,tertiary,no,9423,yes,no,unknown,23,jun,-53,1,0,0,unknown,no
43,services,married,unknown,yes,852,no,yes,unknown,9,may,1244,1,0,0,unknown,no
51,technician,single,tertiary,no,-3238,yes,no,unknown,22,jun,-92,1,0,0,unknown,no
27,services,single,secondary,no,2766,yes,no,unknown,16,may,333,24,0,0,unknown,no
47,services,married,secondary,no,2749,yes,no,unknown,9,may,-343,1,-1,0,unknown,no
47,services,single,unknown,no,-612,yes,no,unknown,1,may,333,1,-1,0,unknown,no
51,technician,single,tertiary,yes,-612,yes,no,unknown,6,may,653,1,-1,0,unknown,no
55,management,married,secondary,no,-2985,yes,no,unknown,16,jun,653,1,-1,0,unknown,no
27,unknown,married,secondary,no,2766,yes,no,unknown,16,may,848,1,0,0,unknown,no
27,services,divorced,primary,yes,-2942,yes,no,unknown,16,jun,-246,3,-1,0,unknown,no
25,services,single,primary,no,-612,yes,yes,unknown,16,may,626,2,-1,0,unknown,no
15,services,married,tertiary,no,-2942,yes,no,unknown,16,jun,10,0,0,0,unknown,no
66,management,married,secondary,no,2766,no,no,unknown,12,may,333,3,-1,0,unknown,no
59,management,married,secondary,no,852,yes,no,unknown,16,may,205,2,-1,0,unknown,no
36,management,married,secondary,no,6030,yes,yes,unknown,24,may,653,2,-1,0,unknown,no
36,management,single,secondary,yes,-2942,yes,no,unknown,23,may,-36,1,0,0,unknown,no
15,blue-collar,single,primary,no,16582,yes,no,unknown,16,may,-67,3,0,0,unknown,no
29,services,divorced,secondary,no,-3238,yes,yes,unknown,9,may,-27,2,-1,0,unknown,no
40,retired,married,secondary,no,-1529,yes,no,unknown,16,jun,-814,1,-1,0,unknown,no
65,management,married,primary,no,-2942,yes,no,unknown,16,may,393,1,-1,0,unknown,no
47,blue-collar,married,tertiary,yes,-1817,yes,no,unknown,6,may,333,0,0,0,unknown,no
40,management,divorced,secondary,no,-2046,no,no,unknown,16,may,-343,2,-1,0,unknown,no
15,services,divorced,tertiary,no,2766,yes,no,unknown,25,may,-40,24,-1,0,unknown,no
29,services,single,tertiary,no,-2942,yes,no,unknown,23,jun,-246,3,-1,0,unknown,no
15,management,married,primary,no,16582,yes,no,unknown,16,jun,-343,24,-1,0,unknown,no
27,management,married,secondary,no,-1820,yes,no,unknown,25,jun,-246,2,-1,0,unknown,no
55,entrepreneur,married,primary,no,2766,yes,yes,unknown,16,may,205,1,0,0,unknown,no
31,admin.,married,secondary,no,-1790,yes,yes,unknown,6,may,462,24,-1,0,unknown,no
36,admin.,married,primary,no,850,yes,no,unknown,6,may,848,2,0,0,unknown,no
43,blue-collar,divorced,secondary,yes,6030,yes,no,unknown,6,jun,333,2,-1,0,unknown,no
51,services,divorced,primary,no,852,yes,no,unknown,11,jun,-26,1,0,0,unknown,no
21,blue-collar,single,secondary,no,6030,no,no,unknown,23,may,848,1,0,0,unknown,no
34,services,single,secondary,no,2766,yes,yes,unknown,6,may,2283,1,-1,0,unknown,no
34,entrepreneur,single,secondary,no,-612,no,yes,unknown,25,may,848,24,0,0,unknown,no
25,blue-collar,single,secondary,no,-1820,yes,yes,unknown,33,may,-246,1,0,0,unknown,no
40,management,married,secondary,no,-13925,yes,no,unknown,23,may,-53,1,-1,0,unknown,no
36,blue-collar,married,tertiary,no,-2942,yes,no,unknown,23,jun,-52,1,-1,0,unknown,no
65,management,married,secondary,yes,-1820,yes,no,unknown,9,may,653,3,0,0,unknown,no
27,management,divorced,secondary,no,852,yes,no,unknown,11,may,653,2,-1,0,unknown,no
14,admin.,married,primary,no,852,yes,no,unknown,9,jun,-246,1,0,0,unknown,no
47,blue-collar,single,secondary,no,-612,yes,yes,unknown,23,jun,653,3,-1,0,unknown,no
15,admin.,single,unknown,no,852,yes,no,unknown,6,may,1244,1,0,0,unknown,no
25,student,married,unknown,yes,-2942,no,no,unknown,23,jun,462,1,-1,0,unknown,no
55,retired,married,secondary,no,-2942,yes,no,unknown,16,may,-36,13,-1,0,unknown,no
66,management,married,secondary,no,-1820,yes,no,unknown,6,may,-246,10,0,0,unknown,no
51,retired,married,unknown,no,-3238,yes,no,unknown,23,may,-246,1,0,0,unknown,no
21,blue-collar,divorced,primary,no,6054,yes,yes,unknown,23,jun,1244,1,0,0,unknown,no
66,management,married,tertiary,no,-1820,yes,no,unknown,2,may,848,7,-1,0,unknown,no
27,management,divorced,secondary,no,852,yes,yes,unknown,11,may,848,1,0,0,unknown,no
29,blue-collar,single,secondary,no,9423,no,no,unknown,9,may,-246,1,0,0,unknown,no
27,management,single,secondary,no,6054,yes,no,unknown,16,may,-246,0,0,0,unknown,no
25,blue-collar,married,secondary,no,-1820,no,yes,unknown,16,jun,205,1,0,0,unknown,no
